name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,early_stage_funding_ratio,venture_ratio,debt_financing_ratio,private_equity_ratio,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,SubCluster
YouAre.TV,|Games|, Games ,1150000.0,operating,USA,New York,2.0,2009-07-01,2009-08-01,2010-08-25,1150000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.955273369904273,1.0986122886681098,0.0,13.955273369904273,0.0,0.0,1
Youbei Game,|Enterprises|, Enterprises ,1000000.0,operating,,,2.0,2010-01-01,2011-04-01,2011-10-01,1000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.815511557963774,1.0986122886681098,0.0,13.815511557963774,0.0,0.0,1
youblisher.com,|SaaS|Publishing|E-Books|Internet|Search|Printing|Software|, SaaS ,150000.0,operating,CHE,Herisau,1.0,2008-11-19,2008-11-19,2008-11-19,0.0,0.0,0.0,0,150000.0,1.0,0.0,0.0,0.0,11.918397239722838,0.6931471805599453,11.918397239722838,0.0,0.0,0.0,2
Youboox,|Curated Web|, Curated Web ,1415260.0,operating,FRA,Paris,1.0,2011-01-01,2013-09-24,2013-09-24,0.0,0.0,0.0,0,1415260.0,1.0,0.0,0.0,0.0,14.162824524347062,0.6931471805599453,14.162824524347062,0.0,0.0,0.0,2
YouCastr,|Video Streaming|Broadcasting|Sports|Games|, Games ,500000.0,closed,USA,Cambridge,1.0,2007-06-04,2008-02-01,2008-02-01,0.0,0.0,0.0,0,500000.0,1.0,0.0,0.0,0.0,13.122365377402328,0.6931471805599453,13.122365377402328,0.0,0.0,0.0,2
YouChe.com,|Utility Land Vehicles|Cars|Automotive|Retail|, Cars ,10000000.0,operating,,,1.0,,2014-07-07,2014-07-07,10000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,1
Youcruit,|Enterprise Software|, Enterprise Software ,447037.0,operating,SWE,Malmö,1.0,2012-01-01,2014-02-06,2014-02-06,0.0,0.0,0.0,0,447037.0,1.0,0.0,0.0,0.0,13.010398881168141,0.6931471805599453,13.010398881168141,0.0,0.0,0.0,2
YouData,|Privacy|Advertising|Big Data|Curated Web|, Privacy ,1150000.0,operating,USA,Redwood City,1.0,,2009-04-08,2009-04-08,1150000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.955273369904273,0.6931471805599453,0.0,13.955273369904273,0.0,0.0,1
YouDo,|Advertising|, Advertising ,1025000.0,,RUS,Moscow,2.0,2012-01-01,2013-03-01,2013-10-02,1000000.0,0.0,0.0,1,25000.0,0.024390243902439025,0.975609756097561,0.0,0.0,13.840204146163925,1.0986122886681098,10.12667110305036,13.815511557963774,0.0,0.0,1
YouDocs Beauty,|Health and Wellness|, Health and Wellness ,13519213.0,operating,USA,New York,3.0,2010-01-01,2010-12-20,2014-02-04,11794213.0,0.0,0.0,0,0.0,0.0,0.8724038152220843,0.0,0.0,16.41962249079445,1.3862943611198906,0.0,16.283119630197373,0.0,0.0,1
YouDroop LTD,|B2B|Marketplaces|E-Commerce|, Marketplaces ,100000.0,operating,GBR,London,1.0,2013-06-16,2013-06-30,2013-06-30,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,2
YouEarnedIt,|Employer Benefits Programs|Software|SaaS|Human Resources|, Employer Benefits Programs ,1500000.0,operating,USA,Austin,1.0,,2014-05-14,2014-05-14,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,2
YouEye,|Usability|Curated Web|, Curated Web ,3950000.0,operating,USA,Mountain View,2.0,2011-01-28,2013-05-07,2014-02-04,950000.0,0.0,0.0,0,3000000.0,0.759493670886076,0.24050632911392406,0.0,0.0,15.18922639004183,1.0986122886681098,14.914123179965662,13.76421831620775,0.0,0.0,0
YouFig,|Collaboration|Networking|Enterprise Software|, Enterprise Software ,268000.0,operating,ISR,,1.0,,2008-01-01,2008-01-01,0.0,0.0,0.0,0,268000.0,1.0,0.0,0.0,0.0,12.498745990829315,0.6931471805599453,12.498745990829315,0.0,0.0,0.0,2
YouFolio,|Education|All Students|, Education ,300000.0,operating,,,1.0,2012-02-01,2013-08-01,2013-08-01,0.0,0.0,0.0,0,300000.0,1.0,0.0,0.0,0.0,12.611541086966115,0.6931471805599453,12.611541086966115,0.0,0.0,0.0,2
YouGift,|Psychology|Social Media|Facebook Applications|Gift Card|Consumers|Events|E-Commerce|, Facebook Applications ,1200000.0,operating,USA,New York,1.0,2010-01-01,2012-03-22,2012-03-22,0.0,0.0,0.0,0,1200000.0,1.0,0.0,0.0,0.0,13.997832948091215,0.6931471805599453,13.997832948091215,0.0,0.0,0.0,2
YouGoDo,|Curated Web|, Curated Web ,145380.0,operating,ESP,Málaga,1.0,2007-03-13,2008-02-12,2008-02-12,0.0,0.0,0.0,0,145380.0,1.0,0.0,0.0,0.0,11.887113161540213,0.6931471805599453,11.887113161540213,0.0,0.0,0.0,2
YouGotListings,|Real Estate|, Real Estate ,150000.0,operating,USA,Fallston,1.0,2009-01-01,2011-03-06,2011-03-06,0.0,0.0,0.0,0,150000.0,1.0,0.0,0.0,0.0,11.918397239722838,0.6931471805599453,11.918397239722838,0.0,0.0,0.0,2
YouGov,|Finance|, Finance ,54000000.0,operating,GBR,London,1.0,2000-01-01,2007-08-09,2007-08-09,54000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,17.804494623047066,0.6931471805599453,0.0,17.804494623047066,0.0,0.0,1
YouLicense,|Social Media|Marketplaces|Music|, Music ,1100000.0,operating,ISR,Tel Aviv,2.0,2007-01-01,2007-09-01,2009-04-01,1000000.0,0.0,0.0,1,100000.0,0.09090909090909091,0.9090909090909091,0.0,0.0,13.910821646859095,1.0986122886681098,11.51293546492023,13.815511557963774,0.0,0.0,1
YouLike,|Social Network Media|Identity|Social Media|, Identity ,310000.0,operating,TUR,Istanbul,1.0,2012-04-01,2012-04-01,2012-04-01,0.0,0.0,0.0,0,310000.0,1.0,0.0,0.0,0.0,12.644330802262578,0.6931471805599453,12.644330802262578,0.0,0.0,0.0,2
youmag,|Curated Web|News|, Curated Web ,1000000.0,operating,FRA,Paris,1.0,2011-03-03,2011-03-01,2011-03-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
Youmiam,|Social Media|, Social Media ,410000.0,operating,FRA,Paris,1.0,2012-09-03,2014-01-01,2014-01-01,0.0,0.0,0.0,0,410000.0,1.0,0.0,0.0,0.0,12.923914877701906,0.6931471805599453,12.923914877701906,0.0,0.0,0.0,2
Youneeq,|Real Time|Analytics|, Analytics ,180000.0,operating,CAN,Victoria,1.0,2009-01-11,2011-08-09,2011-08-09,0.0,0.0,0.0,0,180000.0,1.0,0.0,0.0,0.0,12.100717685412471,0.6931471805599453,12.100717685412471,0.0,0.0,0.0,2
YOUnite,|Software|, Software ,1300000.0,operating,USA,Mountain View,1.0,2006-01-01,2006-01-01,2006-01-01,0.0,0.0,0.0,0,1300000.0,1.0,0.0,0.0,0.0,14.077875591662238,0.6931471805599453,14.077875591662238,0.0,0.0,0.0,2
YouNoodle,|Corporate IT|Innovation Management|, Innovation Management ,1100000.0,operating,USA,San Francisco,1.0,2010-07-07,2014-03-01,2014-03-01,0.0,0.0,0.0,0,1100000.0,1.0,0.0,0.0,0.0,13.910821646859095,0.6931471805599453,13.910821646859095,0.0,0.0,0.0,2
YouPic,|Photography|, Photography ,450000.0,operating,SWE,Gothenburg,2.0,2012-12-14,2012-11-01,2014-02-07,0.0,0.0,0.0,0,450000.0,1.0,0.0,0.0,0.0,13.017005083966255,1.0986122886681098,13.017005083966255,0.0,0.0,0.0,0
Your Office Agent,|Commercial Real Estate|Enterprise Software|Curated Web|, Commercial Real Estate ,200000.0,operating,USA,Santa Monica,1.0,2009-01-01,2010-10-01,2010-10-01,0.0,0.0,0.0,0,200000.0,1.0,0.0,0.0,0.0,12.206077645517674,0.6931471805599453,12.206077645517674,0.0,0.0,0.0,2
Your Policy Manager,|Insurance|Personal Finance|Finance|, Finance ,234900.0,operating,,,1.0,2008-06-01,2008-04-01,2008-04-01,0.0,0.0,0.0,0,234900.0,1.0,0.0,0.0,0.0,12.366919427768636,0.6931471805599453,12.366919427768636,0.0,0.0,0.0,2
Your Survival,|Curated Web|, Curated Web ,425000.0,closed,USA,Southport,1.0,2006-10-01,2008-11-10,2008-11-10,0.0,0.0,0.0,0,425000.0,1.0,0.0,0.0,0.0,12.959846800844963,0.6931471805599453,12.959846800844963,0.0,0.0,0.0,2
Your Tribute,|Curated Web|, Curated Web ,600000.0,operating,USA,Las Vegas,2.0,,2008-01-01,2009-06-01,0.0,0.0,0.0,0,600000.0,1.0,0.0,0.0,0.0,13.304686600863562,1.0986122886681098,13.304686600863562,0.0,0.0,0.0,0
Your Truman Show,|Web Tools|Video|Advertising|, Web Tools ,1300000.0,operating,USA,San Francisco,1.0,2006-11-01,2006-12-01,2006-12-01,0.0,0.0,0.0,0,1300000.0,1.0,0.0,0.0,0.0,14.077875591662238,0.6931471805599453,14.077875591662238,0.0,0.0,0.0,2
Your.MD,|mHealth|, mHealth ,3300000.0,operating,NOR,Oslo,2.0,2013-02-01,2013-10-02,2014-07-05,0.0,0.0,0.0,0,3300000.0,1.0,0.0,0.0,0.0,15.009433329466965,1.0986122886681098,15.009433329466965,0.0,0.0,0.0,0
YouRenew,|Recycling|Video Games|Hardware|Consumer Electronics|iPod Touch|Mobile|Electronics|Clean Technology|, Recycling ,1570000.0,operating,USA,New Haven,3.0,2008-09-01,2009-03-01,2010-10-01,1450000.0,0.0,0.0,0,120000.0,0.07643312101910828,0.9235668789808917,0.0,0.0,14.266586814266963,1.3862943611198906,11.695255355062795,14.187074804051692,0.0,0.0,0
YourListen.com,|Music|, Music ,10000.0,operating,USA,Los Angeles,1.0,2007-11-01,2012-09-09,2012-09-09,0.0,0.0,0.0,0,10000.0,1.0,0.0,0.0,0.0,9.210440366976517,0.6931471805599453,9.210440366976517,0.0,0.0,0.0,2
YourMechanic,|Curated Web|, Curated Web ,1800000.0,operating,USA,Mountain View,1.0,2011-02-01,2012-09-11,2012-09-11,0.0,0.0,0.0,0,1800000.0,1.0,0.0,0.0,0.0,14.403297778421795,0.6931471805599453,14.403297778421795,0.0,0.0,0.0,2
YourPOV.TV,|Curated Web|, Curated Web ,572000.0,operating,USA,New York,2.0,2009-01-01,2009-10-01,2010-04-15,572000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.256896018612155,1.0986122886681098,0.0,13.256896018612155,0.0,0.0,1
Yoursphere Media,|Software|, Software ,1500000.0,operating,USA,Davis,1.0,2007-01-01,2011-09-06,2011-09-06,0.0,0.0,0.0,0,1500000.0,1.0,0.0,0.0,0.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,2
YourSports,|Internet|Networking|Sports|, Sports ,2700000.0,operating,USA,San Mateo,3.0,2006-06-01,2007-10-10,2010-01-01,1200000.0,0.0,0.0,0,1500000.0,0.5555555555555556,0.4444444444444444,0.0,0.0,14.80876270134486,1.3862943611198906,14.220976332738882,13.997832948091215,0.0,0.0,0
YourStreet,|Curated Web|, Curated Web ,250000.0,operating,USA,San Francisco,1.0,2006-11-01,2006-10-01,2006-10-01,0.0,0.0,0.0,0,250000.0,1.0,0.0,0.0,0.0,12.429220196836383,0.6931471805599453,12.429220196836383,0.0,0.0,0.0,2
YourTeamOnline,|Sports|, Sports ,43179.0,closed,CAN,Saint John's,1.0,2007-01-21,2007-03-25,2007-03-25,0.0,0.0,0.0,0,43179.0,1.0,0.0,0.0,0.0,10.673132704068799,0.6931471805599453,10.673132704068799,0.0,0.0,0.0,2
YourTime Solutions,|Software|, Software ,712000.0,operating,,,1.0,,2011-04-04,2011-04-04,712000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.475834594887509,0.6931471805599453,0.0,13.475834594887509,0.0,0.0,1
YouScribe,|E-Commerce|, E-Commerce ,2592330.0,operating,FRA,Paris,1.0,,2012-11-27,2012-11-27,2592330.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.768068028918556,0.6931471805599453,0.0,14.768068028918556,0.0,0.0,1
Yousician,|Music Education|Education|Educational Games|Music|, Music Education ,1400000.0,operating,,,1.0,2010-12-01,2012-02-08,2012-02-08,0.0,0.0,0.0,0,1400000.0,1.0,0.0,0.0,0.0,14.151983508870947,0.6931471805599453,14.151983508870947,0.0,0.0,0.0,2
YouSticker,|Social Bookmarking|Curated Web|, Social Bookmarking ,5000.0,operating,,,1.0,2009-08-10,2009-07-01,2009-07-01,0.0,0.0,0.0,0,5000.0,1.0,0.0,0.0,0.0,8.517393171418904,0.6931471805599453,8.517393171418904,0.0,0.0,0.0,2
YouTab,|Music|Games|, Music ,1000000.0,operating,ISR,Tel Aviv,1.0,,2013-05-01,2013-05-01,1000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.815511557963774,0.6931471805599453,0.0,13.815511557963774,0.0,0.0,1
YouTern,|Colleges|All Students|Education|Startups|Entrepreneur|Training|Curated Web|, Training ,50000.0,operating,USA,Carson City,1.0,2010-01-01,2010-01-01,2010-01-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
Youth Noise,|SEO|Consulting|Internet Marketing|Nonprofits|, Consulting ,1500000.0,operating,USA,San Francisco,1.0,2013-10-01,2006-06-25,2006-06-25,1500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.220976332738882,0.6931471805599453,0.0,14.220976332738882,0.0,0.0,1
Youtuo,|Mobile|, Mobile ,2000000.0,operating,,,1.0,,2013-03-01,2013-03-01,2000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.508658238524095,0.6931471805599453,0.0,14.508658238524095,0.0,0.0,1
YouView,|Software|, Software ,400000.0,operating,GBR,London,1.0,2010-09-10,2013-05-30,2013-05-30,0.0,0.0,0.0,0,400000.0,1.0,0.0,0.0,0.0,12.899222326086994,0.6931471805599453,12.899222326086994,0.0,0.0,0.0,2
YouWeb,|Finance|Incubators|Consulting|, Consulting ,2000000.0,operating,USA,Mountain View,1.0,2007-01-01,2011-08-23,2011-08-23,2000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.508658238524095,0.6931471805599453,0.0,14.508658238524095,0.0,0.0,1
youwho,|Curated Web|, Curated Web ,5000000.0,operating,USA,Lehi,1.0,2011-01-01,2011-04-25,2011-04-25,5000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,1
Youxiduo,|Mobile|, Mobile ,1647446.0,operating,,,1.0,,2014-01-01,2014-01-01,1647446.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.314737374886858,0.6931471805599453,0.0,14.314737374886858,0.0,0.0,1
Youxigu,|Games|, Games ,16820910.0,operating,CHN,Beijing,2.0,2007-01-01,2009-02-03,2013-08-01,16820910.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.63813337275463,1.0986122886681098,0.0,16.63813337275463,0.0,0.0,1
Yovia,|Social Media Marketing|Social Media|Curated Web|, Social Media Marketing ,300000.0,operating,USA,Atlantic Beach,1.0,2006-10-01,2009-05-20,2009-05-20,0.0,0.0,0.0,0,300000.0,1.0,0.0,0.0,0.0,12.611541086966115,0.6931471805599453,12.611541086966115,0.0,0.0,0.0,2
Yovigo,|Social Media Marketing|Web CMS|E-Commerce|, E-Commerce ,45000.0,operating,USA,Santa Barbara,1.0,2013-10-01,2014-04-01,2014-04-01,0.0,0.0,0.0,0,45000.0,1.0,0.0,0.0,0.0,10.714439990727769,0.6931471805599453,10.714439990727769,0.0,0.0,0.0,2
Yowza,|Mobile|, Mobile ,1500000.0,operating,USA,Los Angeles,1.0,2008-01-01,2012-01-30,2012-01-30,1500000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.220976332738882,0.6931471805599453,0.0,14.220976332738882,0.0,0.0,1
Yoyo,|Mobile Payments|Mobile|, Mobile Payments ,10000000.0,operating,GBR,London,3.0,2013-05-01,2013-08-29,2014-05-21,0.0,0.0,0.0,0,10000000.0,1.0,0.0,0.0,0.0,16.118095750958314,1.3862943611198906,16.118095750958314,0.0,0.0,0.0,0
YOYO Holdings,|Software|, Software ,1300000.0,operating,SGP,Singapore,1.0,2012-10-10,2014-05-21,2014-05-21,0.0,0.0,0.0,0,1300000.0,1.0,0.0,0.0,0.0,14.077875591662238,0.6931471805599453,14.077875591662238,0.0,0.0,0.0,2
Yoyocard,|Bitcoin|Banking|Mobile Payments|Payments|, Banking ,960000.0,operating,USA,San Francisco,1.0,2013-10-29,2014-01-27,2014-01-27,960000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.774689605110144,0.6931471805599453,0.0,13.774689605110144,0.0,0.0,1
Yozons,|Software|, Software ,240000.0,operating,USA,Kirkland,1.0,2000-08-09,2001-01-01,2001-01-01,0.0,0.0,0.0,0,240000.0,1.0,0.0,0.0,0.0,12.388398368982115,0.6931471805599453,12.388398368982115,0.0,0.0,0.0,2
YR Free,|Video Streaming|Video|Mobile|, Video ,71370.0,operating,GBR,Daresbury,1.0,2009-02-01,2009-02-01,2009-02-01,0.0,0.0,0.0,0,71370.0,1.0,0.0,0.0,0.0,11.175646903356375,0.6931471805599453,11.175646903356375,0.0,0.0,0.0,2
YR.MRKT,|Social Media|Brand Marketing|E-Commerce|Fashion|, Fashion ,50000.0,operating,USA,New York,1.0,2011-06-01,2012-01-01,2012-01-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
YuanV,|Enterprise Software|, Enterprise Software ,2435460.0,operating,CHN,Beijing,1.0,,2013-07-01,2013-07-01,2435460.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.705646618961536,0.6931471805599453,0.0,14.705646618961536,0.0,0.0,1
Yub,|E-Commerce|, E-Commerce ,12000000.0,acquired,USA,Mountain View,1.0,2013-01-01,2013-11-19,2013-11-19,12000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.300417291085605,0.6931471805599453,0.0,16.300417291085605,0.0,0.0,1
yuback,|Public Transportation|, Public Transportation ,664000.0,operating,FRA,,1.0,,2010-12-30,2010-12-30,664000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.406038934481533,0.6931471805599453,0.0,13.406038934481533,0.0,0.0,1
YuDoGlobal,|Enterprises|Email|Software|, Enterprises ,641893.0,operating,GBR,London,1.0,2011-05-11,2011-07-01,2011-07-01,0.0,0.0,0.0,0,641893.0,1.0,0.0,0.0,0.0,13.372178460005832,0.6931471805599453,13.372178460005832,0.0,0.0,0.0,2
Yuepu Sifang,|Manufacturing|, Manufacturing ,20000000.0,operating,CHN,Beijing,2.0,2003-04-01,2008-10-01,2011-03-01,20000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.811242881518265,1.0986122886681098,0.0,16.811242881518265,0.0,0.0,1
Yueqing Easythink Media,|Social Media|, Social Media ,20000000.0,operating,,,1.0,,2007-08-01,2007-08-01,20000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.811242881518265,0.6931471805599453,0.0,16.811242881518265,0.0,0.0,1
Yulex,|Clean Technology|, Clean Technology ,15000000.0,operating,USA,Maricopa,1.0,,2011-03-16,2011-03-16,15000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.52356082573315,0.6931471805599453,0.0,16.52356082573315,0.0,0.0,1
Yumber,|Business Services|Networking|File Sharing|Curated Web|, Curated Web ,160000.0,operating,USA,San Diego,1.0,2012-01-01,2012-04-01,2012-04-01,0.0,0.0,0.0,0,160000.0,1.0,0.0,0.0,0.0,11.982935344196433,0.6931471805599453,11.982935344196433,0.0,0.0,0.0,2
YuMingle,|Mobile|, Mobile ,100000.0,operating,,,1.0,2011-01-01,2012-04-01,2012-04-01,0.0,0.0,0.0,0,100000.0,1.0,0.0,0.0,0.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,2
Yumit,|File Sharing|Restaurants|Social Media|, Restaurants ,111365.0,operating,,,2.0,2010-01-10,2010-01-10,2011-01-10,0.0,0.0,0.0,0,111365.0,1.0,0.0,0.0,0.0,11.620577353427153,1.0986122886681098,11.620577353427153,0.0,0.0,0.0,0
Yumm.com,|Cooking|Recipes|Social Media|, Social Media ,50000.0,operating,USA,San Diego,1.0,2010-01-01,2011-04-01,2011-04-01,0.0,0.0,0.0,0,50000.0,1.0,0.0,0.0,0.0,10.819798284210286,0.6931471805599453,10.819798284210286,0.0,0.0,0.0,2
Yummy77,|Food Processing|, Food Processing ,20000000.0,operating,CHN,,1.0,2013-01-01,2014-05-19,2014-05-19,20000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.811242881518265,0.6931471805599453,0.0,16.811242881518265,0.0,0.0,1
Yunait,|Curated Web|, Curated Web ,2894000.0,acquired,ESP,Madrid,1.0,2009-10-20,2011-04-12,2011-04-12,2894000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.878150531716008,0.6931471805599453,0.0,14.878150531716008,0.0,0.0,1
Yunnan Landsun Green Industry (Group),|Tea|, Tea ,7227332.0,operating,CHN,Simao,1.0,1996-05-01,2007-07-01,2007-07-01,7227332.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.793380646414057,0.6931471805599453,0.0,15.793380646414057,0.0,0.0,1
Yunno,|Facebook Applications|Contests|Social Media|, Social Media ,15000.0,operating,,,1.0,2010-03-01,2010-05-01,2010-05-01,0.0,0.0,0.0,0,15000.0,1.0,0.0,0.0,0.0,9.61587214452889,0.6931471805599453,9.61587214452889,0.0,0.0,0.0,2
Yuntaa,|Storage|Web Hosting|, Web Hosting ,1472100.0,closed,BEL,Groot-bijgaarden,1.0,2006-08-01,2008-01-01,2008-01-01,1472100.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,14.202201190047552,0.6931471805599453,0.0,14.202201190047552,0.0,0.0,1
Yunzhilian Network Science and Technology Co. ltd,|Mobile|, Mobile ,1000000.0,operating,,,2.0,,2013-10-01,2014-03-01,1000000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.815511557963774,1.0986122886681098,0.0,13.815511557963774,0.0,0.0,1
Yunzhisheng,|Mobile|, Mobile ,16236400.0,operating,CHN,Beijing,1.0,2012-06-01,2013-10-01,2013-10-01,16236400.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.60276625483746,0.6931471805599453,0.0,16.60276625483746,0.0,0.0,1
Yupi Studios,|Games|, Games ,40000.0,operating,BRA,João Pessoa,1.0,2011-01-01,2012-02-10,2012-02-10,0.0,0.0,0.0,0,40000.0,1.0,0.0,0.0,0.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,2
YupiCall,|Business Services|Mobile|Internet of Things|, Internet of Things ,250000.0,operating,USA,San Antonio,1.0,2014-05-05,2014-07-03,2014-07-03,0.0,0.0,0.0,0,250000.0,1.0,0.0,0.0,0.0,12.429220196836383,0.6931471805599453,12.429220196836383,0.0,0.0,0.0,2
Yuppics,|Facebook Applications|Networking|Social Media|Media|Publishing|Printing|Photography|, Social Media ,36154.0,operating,MEX,Guadalajara,1.0,2011-01-15,2011-01-15,2011-01-15,0.0,0.0,0.0,0,36154.0,1.0,0.0,0.0,0.0,10.495570530609053,0.6931471805599453,10.495570530609053,0.0,0.0,0.0,2
YUPPTV,|Television|Games|, Games ,2500000.0,operating,USA,Alpharetta,1.0,2008-01-01,2014-04-06,2014-04-06,2500000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.731801689838349,0.6931471805599453,0.0,14.731801689838349,0.0,0.0,1
Yuqing Electric,|Automotive|, Automotive ,12578616.0,operating,CHN,Xiangyang,1.0,,2011-11-01,2011-11-01,12578616.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,16.347508866786125,0.6931471805599453,0.0,16.347508866786125,0.0,0.0,1
Yurpy,|Curated Web|, Curated Web ,25000.0,closed,,,1.0,2013-01-01,2011-09-05,2011-09-05,0.0,0.0,0.0,0,25000.0,1.0,0.0,0.0,0.0,10.12667110305036,0.6931471805599453,10.12667110305036,0.0,0.0,0.0,2
Yushino,|Games|, Games ,250000.0,operating,USA,New York,2.0,2011-03-22,2012-03-01,2013-01-10,0.0,0.0,0.0,0,250000.0,1.0,0.0,0.0,0.0,12.429220196836383,1.0986122886681098,12.429220196836383,0.0,0.0,0.0,0
Yuuguu,|Collaboration|Virtualization|Curated Web|, Curated Web ,1140000.0,operating,,,1.0,,2006-10-26,2006-10-26,1140000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.946539697563276,0.6931471805599453,0.0,13.946539697563276,0.0,0.0,1
Yvolver,|Software|, Software ,3020588.0,operating,,,2.0,2013-09-01,2013-09-25,2014-10-14,3020588.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,14.92096240344715,1.0986122886681098,0.0,14.92096240344715,0.0,0.0,1
yWorld,|Messaging|Collaboration|Social Media|Startups|, Messaging ,1000000.0,operating,CAN,Surrey,1.0,2012-05-01,2014-06-01,2014-06-01,0.0,0.0,0.0,0,1000000.0,1.0,0.0,0.0,0.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,2
YYoga,|Health and Wellness|, Health and Wellness ,9000000.0,operating,TUR,Çan,1.0,,2012-02-02,2012-02-02,9000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,16.012735246411598,0.6931471805599453,0.0,16.012735246411598,0.0,0.0,1
Z Plane,|Hardware + Software|, Hardware + Software ,486100.0,operating,USA,Palo Alto,2.0,2008-01-01,2011-06-16,2012-02-22,486100.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,13.09417170022131,1.0986122886681098,0.0,13.09417170022131,0.0,0.0,1
Z-good,|Finance|, Finance ,5000000.0,operating,HKG,Hong Kong,1.0,2012-08-17,2013-03-01,2013-03-01,5000000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,1
Z80 Labs Technology Incubator,|Training|Internet|Mobile|Software|Finance|Incubators|Startups|, Mobile ,6000000.0,operating,USA,Buffalo,2.0,2012-07-01,2012-07-01,2013-06-25,1000000.0,0.0,0.0,0,5000000.0,0.8333333333333334,0.16666666666666666,0.0,0.0,15.607270193858982,1.0986122886681098,15.424948670398354,13.815511557963774,0.0,0.0,0
ZaBeCor Pharmaceuticals,|Biotechnology|, Biotechnology ,50000.0,operating,USA,Bala Cynwyd,1.0,1992-01-01,2009-04-01,2009-04-01,50000.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,10.819798284210286,0.6931471805599453,0.0,10.819798284210286,0.0,0.0,1
Zabu Studio,|Games|, Games ,950000.0,acquired,USA,Los Altos,1.0,2010-01-01,2010-12-28,2010-12-28,950000.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,13.76421831620775,0.6931471805599453,0.0,13.76421831620775,0.0,0.0,1
